propuesta;avance_ingreso;avance_1er_semestre;avance_carrera;segundo_anio_N;segundo_anio_S;rango_promedios_Alto;rango_promedios_Bajo;rango_promedios_Medio;examenes_1er_semestre_A;examenes_1er_semestre_I;examenes_1er_semestre_N;estadoN_A;estadoN_P;rindio_examen_N;rindio_examen_S
135;0.5;0.0;0.05;1;0;1;0;0;0;0;1;1;0;1;0
135;0.5;1.0;0.05;1;0;1;0;0;0;0;1;1;0;1;0
135;0.5;0.0;0.2;0;1;1;0;0;0;0;1;1;0;0;1
135;1.0;0.6666666666666666;0.0;1;0;0;1;0;0;0;1;1;0;1;0
135;0.5;0.0;0.3;0;1;1;0;0;0;0;1;0;1;0;1
135;0.5;0.6666666666666666;0.0;1;0;0;1;0;0;0;1;1;0;1;0
135;1.0;0.0;25.0;1;0;1;0;0;0;0;1;1;0;1;0
135;0.5;0.3333333333333333;0.0;1;0;0;1;0;0;0;1;0;1;1;0
135;1.0;0.6666666666666666;0.05;1;0;1;0;0;0;0;1;0;1;1;0
135;0.5;0.0;25.0;1;0;0;0;1;0;0;1;0;1;1;0
135;0.5;0.0;75.0;1;0;1;0;0;0;0;1;1;0;1;0
135;0.5;0.6666666666666666;225.0;0;1;0;0;1;0;0;1;0;1;1;0
135;1.0;0.0;0.05;1;0;0;0;1;0;0;1;1;0;1;0
135;0.0;0.0;0.0;1;0;0;1;0;0;0;1;1;0;1;0
135;0.5;0.3333333333333333;0.25;0;1;1;0;0;0;0;1;0;1;0;1
135;0.5;0.3333333333333333;0.2;0;1;0;0;1;0;0;1;1;0;0;1
135;0.5;0.0;0.05;1;0;1;0;0;0;0;1;1;0;1;0
135;0.5;0.0;125.0;0;1;0;0;1;0;0;1;1;0;0;1
135;0.5;0.0;0.15;0;1;1;0;0;0;0;1;1;0;1;0
135;1.0;0.6666666666666666;75.0;1;0;0;0;1;0;0;1;0;1;1;0
135;0.5;0.3333333333333333;0.25;0;1;1;0;0;0;0;1;1;0;0;1
135;0.5;0.6666666666666666;75.0;1;0;1;0;0;0;0;1;1;0;1;0
135;1.0;0.3333333333333333;0.0;1;0;0;1;0;0;0;1;1;0;1;0
135;0.5;0.0;175.0;0;1;1;0;0;0;0;1;1;0;0;1
135;1.0;0.6666666666666666;0.05;1;0;0;0;1;0;0;1;1;0;1;0
135;0.5;0.6666666666666666;0.35;0;1;1;0;0;0;0;1;1;0;0;1
135;1.0;0.6666666666666666;0.5;0;1;0;0;1;0;0;1;1;0;0;1
135;0.5;0.0;0.05;1;0;0;0;1;0;0;1;0;1;1;0
135;0.5;0.0;175.0;0;1;1;0;0;0;0;1;0;1;0;1
135;0.5;0.3333333333333333;75.0;1;0;1;0;0;0;0;1;1;0;0;1
135;0.5;0.0;0.0;1;0;0;1;0;0;0;1;0;1;1;0
135;1.0;0.0;0.65;0;1;1;0;0;0;0;1;0;1;0;1
135;1.0;0.0;75.0;1;0;1;0;0;0;0;1;0;1;1;0
135;0.5;0.0;75.0;1;0;1;0;0;0;0;1;0;1;1;0
135;0.5;0.3333333333333333;0.0;1;0;0;1;0;0;0;1;1;0;1;0
135;1.0;0.3333333333333333;0.2;0;1;0;0;1;0;0;1;0;1;0;1
135;0.0;0.0;25.0;1;0;0;0;1;0;0;1;0;1;1;0
135;0.5;0.0;75.0;1;0;1;0;0;0;0;1;0;1;1;0
135;1.0;0.0;0.05;1;0;0;0;1;0;0;1;1;0;1;0
135;0.0;0.3333333333333333;0.05;1;0;0;0;1;0;0;1;1;0;1;0
135;0.5;0.3333333333333333;25.0;1;0;1;0;0;0;0;1;1;0;1;0
135;1.0;0.0;25.0;1;0;1;0;0;0;0;1;0;1;1;0
135;0.5;0.3333333333333333;0.05;1;0;1;0;0;0;0;1;1;0;1;0
135;0.5;1.0;75.0;1;0;1;0;0;1;0;0;0;1;1;0
135;0.5;0.3333333333333333;25.0;1;0;1;0;0;0;0;1;0;1;1;0
135;0.0;0.0;25.0;1;0;0;0;1;0;0;1;1;0;1;0
135;0.5;0.3333333333333333;0.05;1;0;1;0;0;0;0;1;1;0;1;0
135;0.5;0.0;125.0;0;1;1;0;0;0;0;1;0;1;0;1
135;1.0;0.0;0.05;1;0;0;0;1;0;0;1;0;1;1;0
135;0.5;0.0;0.1;1;0;1;0;0;0;0;1;1;0;0;1
135;0.0;1.0;25.0;1;0;0;0;1;0;0;1;1;0;1;0
135;1.0;0.0;0.0;1;0;0;1;0;0;0;1;0;1;1;0
135;0.5;0.0;0.1;1;0;1;0;0;0;0;1;1;0;1;0
135;0.5;0.3333333333333333;375.0;0;1;1;0;0;0;0;1;0;1;0;1
135;0.5;0.0;275.0;0;1;1;0;0;0;0;1;0;1;0;1
135;0.5;0.0;0.05;1;0;0;0;1;0;0;1;0;1;1;0
135;1.0;0.0;0.15;0;1;1;0;0;0;0;1;0;1;0;1
135;0.5;0.0;0.05;1;0;1;0;0;0;0;1;1;0;1;0
135;0.5;0.3333333333333333;0.1;1;0;0;0;1;0;0;1;1;0;1;0
135;0.5;0.0;25.0;1;0;1;0;0;0;0;1;1;0;1;0
135;0.0;0.6666666666666666;0.05;1;0;0;0;1;0;0;1;1;0;1;0
135;1.0;0.0;0.3;0;1;0;0;1;0;0;1;1;0;1;0
135;0.5;0.0;0.05;1;0;0;0;1;0;0;1;1;0;1;0
135;0.5;0.0;0.05;1;0;0;0;1;0;0;1;1;0;1;0
135;0.5;0.0;0.05;1;0;1;0;0;0;0;1;1;0;1;0
135;0.5;0.3333333333333333;0.2;0;1;1;0;0;0;0;1;1;0;0;1
135;1.0;0.0;225.0;0;1;1;0;0;0;0;1;1;0;0;1
135;0.0;0.0;0.0;1;0;0;1;0;0;0;1;1;0;1;0
135;0.5;0.0;0.1;1;0;0;0;1;0;0;1;1;0;1;0
135;1.0;0.0;0.5;0;1;0;0;1;0;0;1;0;1;0;1
135;1.0;0.0;0.1;1;0;1;0;0;0;0;1;1;0;0;1
135;0.5;0.6666666666666666;275.0;0;1;0;0;1;0;0;1;0;1;1;0
135;0.5;0.0;0.1;1;0;1;0;0;0;0;1;0;1;0;1
135;0.5;0.0;75.0;1;0;0;0;1;0;0;1;0;1;0;1
135;0.5;0.0;75.0;1;0;0;0;1;0;0;1;1;0;1;0
135;1.0;0.0;125.0;0;1;1;0;0;0;0;1;1;0;1;0
135;0.5;0.3333333333333333;0.1;1;0;1;0;0;0;0;1;0;1;0;1
135;1.0;0.0;25.0;1;0;0;0;1;0;0;1;1;0;1;0
135;1.0;0.0;0.05;1;0;0;0;1;0;0;1;0;1;1;0
135;1.0;0.3333333333333333;0.65;0;1;0;0;1;0;0;1;1;0;0;1
135;0.5;0.0;0.05;1;0;0;0;1;0;0;1;1;0;1;0
135;0.5;0.0;125.0;0;1;1;0;0;0;0;1;0;1;0;1
135;0.5;0.0;0.0;1;0;0;1;0;0;0;1;0;1;1;0
135;0.5;0.3333333333333333;0.35;0;1;0;0;1;0;0;1;1;0;0;1
135;0.0;1.0;0.1;1;0;1;0;0;0;0;1;1;0;1;0
135;0.0;0.0;0.15;0;1;1;0;0;0;0;1;1;0;0;1
135;1.0;0.0;275.0;0;1;0;0;1;0;0;1;1;0;0;1
135;0.5;0.0;0.1;1;0;1;0;0;0;0;1;1;0;1;0
135;0.5;0.0;0.05;1;0;1;0;0;0;0;1;0;1;1;0
135;0.5;0.3333333333333333;0.15;0;1;1;0;0;0;0;1;0;1;1;0
135;1.0;0.0;225.0;0;1;1;0;0;0;0;1;0;1;0;1
135;0.5;0.0;0.2;0;1;1;0;0;0;0;1;1;0;0;1
135;1.0;0.0;75.0;1;0;1;0;0;0;0;1;0;1;1;0
135;1.0;0.0;225.0;0;1;1;0;0;0;0;1;0;1;0;1
135;0.5;0.0;0.1;1;0;0;0;1;0;0;1;1;0;1;0
143;1.0;0.0;0.05;1;0;1;0;0;0;0;1;0;1;1;0
143;0.5;0.3333333333333333;0.0;1;0;0;1;0;0;0;1;0;1;1;0
143;0.5;0.0;0.05;1;0;1;0;0;0;0;1;0;1;1;0
143;0.5;0.3333333333333333;125.0;0;1;1;0;0;0;0;1;1;0;1;0
143;1.0;0.6666666666666666;0.238095238095238;0;1;1;0;0;0;0;1;0;1;1;0
143;0.5;0.0;0.0;1;0;0;1;0;0;0;1;0;1;1;0
143;0.5;0.0;0.238095238095238;0;1;0;0;1;0;0;1;0;1;0;1
143;0.5;0.3333333333333333;0.0;1;0;0;1;0;0;0;1;1;0;1;0
143;0.5;0.0;25.0;1;0;1;0;0;0;0;1;1;0;1;0
143;1.0;0.3333333333333333;0.2;0;1;0;0;1;0;1;0;0;1;1;0
143;1.0;0.0;25.0;1;0;1;0;0;0;0;1;0;1;1;0
143;1.0;0.3333333333333333;25.0;1;0;1;0;0;0;0;1;1;0;1;0
143;1.0;0.0;0.2;0;1;0;0;1;0;0;1;1;0;0;1
143;1.0;0.0;0.2;0;1;0;0;1;0;0;1;0;1;0;1
143;0.5;0.6666666666666666;0.0;1;0;0;1;0;0;0;1;0;1;1;0
143;0.0;0.0;25.0;1;0;1;0;0;0;0;1;0;1;1;0
143;1.0;0.0;0.0476190476190476;1;0;1;0;0;0;0;1;1;0;1;0
143;1.0;0.0;0.1428571428571428;0;1;0;0;1;0;0;1;1;0;0;1
143;0.0;0.0;0.0476190476190476;1;0;0;0;1;0;0;1;0;1;1;0
143;0.5;0.0;0.05;1;0;0;1;0;0;0;1;1;0;1;0
143;0.5;0.0;0.2619047619047619;0;1;1;0;0;0;0;1;0;1;1;0
143;0.5;0.0;0.0;0;1;0;0;1;0;0;1;1;0;1;0
143;0.5;0.0;0.0476190476190476;1;0;1;0;0;0;0;1;0;1;0;1
143;0.5;0.0;0.0714285714285714;0;1;0;0;1;0;0;1;0;1;1;0
143;0.5;0.0;0.0238095238095238;0;1;1;0;0;0;0;1;1;0;1;0
143;1.0;0.0;0.3809523809523809;1;0;0;0;1;0;0;1;0;1;1;0
143;0.0;0.3333333333333333;0.0476190476190476;0;1;1;0;0;0;0;1;1;0;1;0
143;1.0;0.6666666666666666;0.0;1;0;1;0;0;0;0;1;0;1;1;0
143;0.5;0.3333333333333333;0.119047619047619;1;0;0;1;0;0;0;1;0;1;1;0
143;0.0;0.0;0.0476190476190476;0;1;1;0;0;0;0;1;0;1;1;0
143;0.5;0.0;0.0238095238095238;1;0;0;0;1;0;0;1;0;1;0;1
143;1.0;0.0;0.0;0;1;1;0;0;0;0;1;0;1;1;0
143;1.0;0.0;0.0;0;1;0;0;1;0;0;1;1;0;1;0
143;0.5;0.6666666666666666;0.0952380952380952;1;0;0;0;1;0;0;1;0;1;1;0
143;0.5;0.0;0.0238095238095238;0;1;1;0;0;0;0;1;0;1;1;0
143;0.0;0.0;0.3571428571428571;1;0;1;0;0;0;0;1;1;0;1;0
143;0.5;0.0;0.1428571428571428;1;0;0;1;0;0;0;1;1;0;1;0
143;0.5;0.3333333333333333;0.0;0;1;1;0;0;0;0;1;0;1;1;0
143;1.0;0.6666666666666666;0.119047619047619;1;0;1;0;0;0;0;1;0;1;1;0
143;1.0;0.0;0.0714285714285714;1;0;1;0;0;0;0;1;1;0;1;0
143;0.5;0.0;0.0238095238095238;0;1;0;0;1;0;0;1;0;1;1;0
143;0.5;0.0;0.0476190476190476;1;0;0;0;1;0;0;1;0;1;0;1
143;0.5;0.0;0.119047619047619;1;0;0;1;0;0;0;1;0;1;1;0
143;0.0;0.3333333333333333;0.0714285714285714;0;1;1;0;0;0;0;1;1;0;1;0
143;1.0;0.6666666666666666;0.0476190476190476;0;1;0;0;1;0;0;1;1;0;1;0
143;1.0;0.0;0.1428571428571428;1;0;1;0;0;0;0;1;0;1;1;0
143;1.0;0.3333333333333333;0.0238095238095238;0;1;0;0;1;0;0;1;0;1;1;0
143;0.0;0.0;0.0;0;1;1;0;0;0;0;1;1;0;1;0
143;0.5;0.0;0.0952380952380952;1;0;0;0;1;0;0;1;0;1;1;0
143;0.5;0.0;0.4285714285714285;0;1;1;0;0;0;0;1;0;1;1;0
143;0.5;0.0;0.0476190476190476;1;0;1;0;0;0;0;1;0;1;1;0
143;0.5;0.0;0.1428571428571428;1;0;0;1;0;0;0;1;1;0;1;0
143;0.5;0.0;0.0476190476190476;0;1;1;0;0;0;0;1;1;0;1;0
143;0.5;0.0;0.05;1;0;0;0;1;0;0;1;1;0;0;1
143;1.0;0.0;0.2619047619047619;0;1;1;0;0;0;0;1;0;1;1;0
143;0.0;0.0;0.0;0;1;0;0;1;0;0;1;1;0;1;0
143;1.0;0.0;0.0476190476190476;1;0;0;0;1;0;0;1;0;1;1;0
143;0.5;0.0;0.0714285714285714;0;1;1;0;0;0;0;1;1;0;1;0
143;0.0;0.0;0.0238095238095238;1;0;1;0;0;0;0;1;1;0;1;0
143;0.5;0.0;0.3809523809523809;1;0;0;1;0;0;0;1;1;0;1;0
143;1.0;0.0;0.0476190476190476;0;1;1;0;0;0;0;1;1;0;1;0
143;1.0;1.0;0.0;1;0;1;0;0;0;0;1;1;0;1;0
143;0.5;0.6666666666666666;0.119047619047619;1;0;1;0;0;0;0;1;1;0;1;0
143;0.5;0.0;0.0476190476190476;0;1;0;0;1;0;0;1;1;0;1;0
143;0.0;0.0;0.0238095238095238;1;0;0;0;1;0;0;1;1;0;1;0
143;0.5;0.3333333333333333;0.0;1;0;0;1;0;0;0;1;1;0;0;1
143;0.5;0.0;0.0;0;1;1;0;0;0;0;1;1;0;1;0
143;1.0;0.3333333333333333;0.0952380952380952;0;1;0;0;1;0;0;1;0;1;1;0
143;1.0;0.0;0.0238095238095238;1;0;1;0;0;0;0;1;1;0;0;1
143;0.5;0.0;0.3571428571428571;0;1;0;0;1;0;0;1;1;0;1;0
143;0.5;0.0;0.1428571428571428;0;1;1;0;0;0;0;1;1;0;1;0
143;0.5;0.0;0.0;1;0;0;0;1;0;0;1;1;0;0;1
143;0.0;0.3333333333333333;0.119047619047619;0;1;1;0;0;0;0;1;0;1;0;1
143;1.0;0.3333333333333333;0.0714285714285714;1;0;1;0;0;0;0;1;1;0;1;0
143;1.0;0.0;0.0238095238095238;1;0;0;1;0;0;0;1;1;0;1;0
143;1.0;0.0;0.0476190476190476;0;1;1;0;0;0;0;1;0;1;0;1
143;0.0;0.0;0.119047619047619;1;0;0;0;1;0;0;1;0;1;1;0
143;0.5;0.0;0.0714285714285714;0;1;1;0;0;0;0;1;1;0;0;1
143;0.5;0.0;0.0476190476190476;0;1;0;0;1;0;0;1;0;1;1;0
143;0.5;0.6666666666666666;0.1428571428571428;1;0;0;0;1;0;0;1;0;1;1;0
147;0.5;0.0;0.0238095238095238;0;1;1;0;0;0;0;1;1;0;0;1
147;0.5;0.0;0.0;1;0;1;0;0;0;0;1;1;0;1;0
147;0.5;0.3333333333333333;0.0952380952380952;1;0;0;1;0;0;0;1;1;0;1;0
147;1.0;0.3333333333333333;0.4285714285714285;0;1;1;0;0;0;0;1;0;1;0;1
147;0.0;0.3333333333333333;0.0476190476190476;1;0;1;0;0;0;0;1;0;1;1;0
147;1.0;0.3333333333333333;0.1428571428571428;1;0;1;0;0;0;0;1;0;1;1;0
147;0.5;0.0;0.0476190476190476;0;1;0;0;1;0;0;1;0;1;1;0
147;0.0;0.6666666666666666;0.05;1;0;0;0;1;0;0;1;0;1;1;0
147;0.5;0.0;0.2619047619047619;1;0;0;1;0;0;0;1;1;0;1;0
147;1.0;0.3333333333333333;0.0;0;1;1;0;0;0;0;1;0;1;0;1
147;1.0;0.3333333333333333;0.0476190476190476;0;1;0;0;1;0;0;1;0;1;1;0
147;0.5;0.6666666666666666;0.0714285714285714;1;0;1;0;0;0;0;1;1;0;1;0
147;0.5;0.0;0.0238095238095238;0;1;0;0;1;0;0;1;1;0;1;0
147;0.0;0.0;0.3809523809523809;0;1;1;0;0;0;0;1;0;1;0;1
147;0.5;0.3333333333333333;0.0476190476190476;1;0;0;0;1;0;0;1;1;0;1;0
147;0.5;0.0;0.0;0;1;1;0;0;0;0;1;1;0;1;0
147;1.0;0.0;0.119047619047619;1;0;1;0;0;0;0;1;0;1;0;1
147;1.0;0.0;0.0476190476190476;1;0;0;1;0;0;0;1;0;1;0;1
147;0.5;0.0;0.0238095238095238;0;1;1;0;0;0;0;1;0;1;0;1
147;0.5;0.0;0.0;1;0;0;0;1;0;0;1;1;0;1;0
147;0.5;0.0;0.0;0;1;1;0;0;0;0;1;0;1;1;0
147;0.0;0.3333333333333333;0.0952380952380952;0;1;0;0;1;0;0;1;0;1;1;0
147;1.0;0.0;0.0238095238095238;1;0;0;0;1;0;0;1;0;1;0;1
147;1.0;0.6666666666666666;0.3571428571428571;0;1;1;0;0;0;0;1;0;1;1;0
147;0.0;0.0;0.1428571428571428;1;0;1;0;0;0;0;1;0;1;0;1
147;0.5;0.0;0.0;1;0;0;1;0;0;0;1;1;0;0;1
147;0.5;0.6666666666666666;0.119047619047619;0;1;1;0;0;0;0;1;1;0;1;0
147;0.5;0.0;0.0714285714285714;1;0;1;0;0;0;0;1;1;0;1;0
147;0.5;0.0;0.0238095238095238;1;0;1;0;0;0;0;1;1;0;0;1
147;0.5;0.3333333333333333;0.0476190476190476;0;1;0;0;1;0;0;1;1;0;1;0
147;0.5;0.3333333333333333;0.119047619047619;1;0;0;0;1;0;0;1;0;1;1;0
147;1.0;0.0;0.0714285714285714;1;0;0;1;0;0;0;1;1;0;1;0
147;0.0;0.0;0.0476190476190476;0;1;1;0;0;0;0;1;1;0;0;1
147;1.0;0.0;0.1428571428571428;0;1;0;0;1;0;0;1;0;1;1;0
147;0.5;0.0;0.0238095238095238;1;0;1;0;0;0;0;1;0;1;0;1
147;0.0;0.3333333333333333;0.0;0;1;0;0;1;0;0;1;0;1;1;0
147;0.5;0.6666666666666666;0.0952380952380952;0;1;1;0;0;0;0;1;0;1;1;0
147;1.0;0.0;0.4285714285714285;1;0;0;0;1;0;0;1;0;1;1;0
147;1.0;0.0;0.0476190476190476;0;1;1;0;0;0;0;1;1;0;1;0
147;0.5;0.6666666666666666;0.1428571428571428;1;0;1;0;0;0;0;1;0;1;1;0
147;0.5;0.0;0.0476190476190476;1;0;0;1;0;0;0;1;1;0;1;0
147;0.0;0.3333333333333333;0.05;0;1;1;0;0;0;0;1;1;0;1;0
147;0.5;0.6666666666666666;0.2619047619047619;1;0;0;0;1;0;0;1;1;0;1;0
147;0.5;0.0;0.0;0;1;1;0;0;0;0;1;1;0;1;0
147;1.0;0.6666666666666666;0.0476190476190476;0;1;0;0;1;0;0;1;1;0;1;0
147;1.0;0.0;0.0714285714285714;1;0;0;0;1;0;0;1;0;1;1;0
147;0.5;1.0;0.0238095238095238;0;1;1;0;0;0;0;1;0;1;0;1
147;0.5;0.3333333333333333;0.3809523809523809;1;0;1;0;0;0;0;1;0;1;0;1
147;0.5;0.0;0.0476190476190476;1;0;0;1;0;0;0;1;1;0;1;0
147;0.0;0.3333333333333333;0.0;0;1;1;0;0;0;0;1;0;1;0;1
147;1.0;0.3333333333333333;0.119047619047619;1;0;1;0;0;0;0;1;0;1;1;0
147;1.0;0.6666666666666666;0.0476190476190476;1;0;1;0;0;0;0;1;1;0;1;0
147;1.0;0.3333333333333333;0.0238095238095238;0;1;0;0;1;0;0;1;0;1;1;0
147;0.0;0.0;0.0;1;0;0;0;1;0;0;1;1;0;1;0
147;0.5;0.0;0.0;1;0;0;1;0;0;0;1;0;1;0;1
147;0.5;0.0;0.0952380952380952;0;1;1;0;0;0;0;1;1;0;1;0
147;0.5;0.0;0.0238095238095238;0;1;0;0;1;0;0;1;1;0;1;0
147;0.5;0.0;0.3571428571428571;1;0;1;0;0;0;0;1;0;1;1;0
147;0.5;0.0;0.1428571428571428;0;1;0;0;1;0;0;1;1;0;0;1
147;0.5;0.0;0.0;0;1;1;0;0;0;0;1;1;0;1;0
147;1.0;0.3333333333333333;0.119047619047619;1;0;0;0;1;0;0;1;1;0;1;0
147;0.0;0.0;0.0714285714285714;0;1;1;0;0;0;0;1;1;0;1;0
147;1.0;0.0;0.0238095238095238;1;0;1;0;0;0;0;1;0;1;0;1
147;0.5;0.0;0.0476190476190476;1;0;0;1;0;0;0;1;0;1;1;0
147;0.0;0.6666666666666666;0.119047619047619;0;1;1;0;0;0;0;1;0;1;1;0
147;0.5;0.6666666666666666;0.0714285714285714;1;0;0;0;1;0;0;1;0;1;0;1
147;1.0;0.0;0.0476190476190476;0;1;1;0;0;0;0;1;1;0;1;0
147;1.0;0.3333333333333333;0.1428571428571428;0;1;0;0;1;0;0;1;0;1;1;0
147;0.5;0.0;0.0238095238095238;1;0;0;0;1;0;0;1;1;0;1;0
147;0.5;0.3333333333333333;0.0;0;1;1;0;0;0;0;1;1;0;1;0
147;0.0;0.0;0.0952380952380952;1;0;1;0;0;0;0;1;0;1;1;0
147;0.5;0.0;0.4285714285714285;0;1;1;0;0;0;0;1;1;0;1;0
147;0.5;0.6666666666666666;0.0476190476190476;1;0;0;0;1;0;0;1;0;1;0;1
147;1.0;0.0;0.1428571428571428;0;1;1;0;0;0;0;1;1;0;1;0
147;1.0;0.0;0.0476190476190476;1;0;1;0;0;0;0;1;0;1;1;0
147;0.5;0.6666666666666666;0.05;1;0;0;1;0;0;0;1;1;0;1;0
147;0.5;0.6666666666666666;0.2619047619047619;0;1;1;0;0;0;0;1;1;0;1;0
147;0.5;0.0;0.0;1;0;0;0;1;0;0;1;1;0;1;0
147;0.0;0.3333333333333333;0.0476190476190476;0;1;1;0;0;0;0;1;0;1;1;0
147;1.0;0.3333333333333333;0.0714285714285714;0;1;0;0;1;0;0;1;1;0;0;1
147;1.0;0.0;0.0238095238095238;1;0;0;0;1;0;0;1;1;0;1;0
147;1.0;0.6666666666666666;0.3809523809523809;0;1;1;0;0;0;0;1;0;1;1;0
147;0.0;0.0;0.0476190476190476;1;0;1;0;0;0;0;1;1;0;0;1
147;0.5;0.0;0.0;1;0;0;0;1;0;0;1;1;0;1;0
147;0.5;0.0;0.119047619047619;0;1;1;0;0;0;0;1;1;0;1;0
147;0.5;1.0;0.0476190476190476;1;0;0;1;0;0;0;1;1;0;1;0
147;0.5;0.3333333333333333;0.0238095238095238;1;0;1;0;0;0;0;1;1;0;1;0
147;0.5;0.3333333333333333;0.0;0;1;0;0;1;0;0;1;0;1;1;0
147;0.5;0.0;0.0;1;0;1;0;0;0;0;1;1;0;0;1
147;1.0;0.3333333333333333;0.0952380952380952;1;0;1;0;0;0;0;1;0;1;1;0
147;0.0;0.0;0.0238095238095238;0;1;1;0;0;0;0;1;0;1;1;0
147;1.0;0.3333333333333333;0.3571428571428571;1;0;0;1;0;0;0;1;1;0;1;0
147;0.5;0.0;0.1428571428571428;1;0;0;0;1;0;0;1;0;1;1;0
147;0.0;0.6666666666666666;0.0;1;0;1;0;0;0;0;1;0;1;1;0
147;0.5;0.3333333333333333;0.119047619047619;1;0;0;1;0;0;0;1;0;1;1;0
147;1.0;0.0;0.0714285714285714;1;0;0;0;1;0;0;1;1;0;1;0
147;1.0;0.0;0.0238095238095238;1;0;1;0;0;0;0;1;0;1;1;0
147;0.5;0.0;0.0476190476190476;1;0;1;0;0;0;0;1;1;0;1;0
147;0.5;0.0;0.119047619047619;1;0;0;0;1;0;0;1;1;0;0;1
147;0.0;0.0;0.0714285714285714;0;1;0;0;1;0;0;1;0;1;1;0
147;0.5;0.3333333333333333;0.0476190476190476;0;1;0;0;1;0;0;1;0;1;1;0
147;0.5;0.0;0.1428571428571428;1;0;1;0;0;0;0;1;0;1;1;0
147;1.0;0.0;0.0238095238095238;1;0;0;0;1;0;0;1;0;1;0;1
147;1.0;0.0;0.0;1;0;1;0;0;0;0;1;0;1;1;0
147;0.5;0.0;0.0952380952380952;1;0;1;0;0;0;0;1;1;0;0;1
147;0.5;0.6666666666666666;0.4285714285714285;1;0;0;1;0;0;0;1;1;0;1;0
147;0.5;0.0;0.0476190476190476;1;0;0;1;0;0;0;1;1;0;1;0
147;0.0;0.0;0.1428571428571428;1;0;1;0;0;0;0;1;1;0;1;0
147;1.0;0.6666666666666666;0.0476190476190476;0;1;0;0;1;0;0;1;0;1;0;1
147;0.5;0.0;0.05;1;0;1;0;0;0;0;1;0;1;1;0
147;0.0;0.3333333333333333;0.2619047619047619;1;0;0;1;0;0;0;1;1;0;1;0
147;1.0;0.6666666666666666;0.0;1;0;1;0;0;0;0;1;0;1;1;0
147;0.0;0.6666666666666666;0.0476190476190476;0;1;1;0;0;0;0;1;0;1;0;1
147;1.0;0.0;0.0714285714285714;0;1;1;0;0;0;0;1;0;1;1;0
147;0.5;0.0;0.0238095238095238;1;0;0;0;1;0;0;1;1;0;0;1
147;0.5;0.0;0.3809523809523809;0;1;1;0;0;0;0;1;1;0;1;0
147;0.5;0.6666666666666666;0.0476190476190476;1;0;0;1;0;0;0;1;1;0;1;0
147;0.5;0.3333333333333333;0.0;1;0;1;0;0;0;0;1;1;0;0;1
147;1.0;0.0;0.119047619047619;0;1;0;0;1;0;0;1;1;0;1;0
147;1.0;0.0;0.0476190476190476;1;0;1;0;0;0;0;1;0;1;0;1
147;0.5;0.3333333333333333;0.0238095238095238;1;0;1;0;0;0;0;1;0;1;1;0
147;1.0;0.3333333333333333;0.0;0;1;1;0;0;0;0;1;1;0;1;0
147;0.5;0.0;0.0;1;0;0;1;0;0;0;1;1;0;1;0
147;0.0;1.0;0.0952380952380952;1;0;0;0;1;0;0;1;0;1;1;0
147;1.0;0.0;0.0238095238095238;1;0;1;0;0;0;0;1;1;0;1;0
147;0.5;0.0;0.3571428571428571;1;0;0;1;0;0;0;1;1;0;1;0
147;0.5;0.0;0.1428571428571428;1;0;0;0;1;0;0;1;1;0;1;0
147;0.5;0.3333333333333333;0.0;1;0;1;0;0;0;0;1;1;0;1;0
147;0.0;0.0;0.119047619047619;1;0;1;0;0;0;0;1;1;0;1;0
147;0.0;0.0;0.0714285714285714;1;0;0;0;1;0;0;1;1;0;0;1
147;0.5;0.6666666666666666;0.0238095238095238;0;1;0;0;1;0;0;1;0;1;1;0
